rayyan_id,decisao,decisao_final_dc,concorda_dc,ano,titulo,autores,journal,doi,link,motivo,resumo_pt,criterios_violados,explicacao_dc
493960016,exclude,exclude,sim,2023,An open-access breast lesion ultrasound image database : Applicable in artificial intelligence studies.,"Abbasian Ardakani, Ali, Mohammadi, Afshin, Mirza-Aghazadeh-Attari, Mohammad, Acharya, U Rajendra","Comput Biol Med - Volume 152, Issue 0, pp. 106438-106438 - published 2023-01-01",10.1016/j.compbiomed.2022.106438,https://dx.doi.org/10.1016/j.compbiomed.2022.106438,"O estudo se concentra apenas em imagens de ultrassonografia e não menciona mamografia, violando o critério de inclusão.","O artigo apresenta um banco de dados de imagens de ultrassonografia de lesões mamárias, com o objetivo de auxiliar no desenvolvimento de sistemas de diagnóstico auxiliado por computador. O foco está na coleta de dados de diferentes populações para melhorar a robustez dos sistemas CAD. No entanto, não aborda mamografia, que é um critério essencial para inclusão.","[""Estudos que usem apenas Ultrassom ou Ressonância Magnética (sem mamografia associada)""]","A exclusão está correta, pois o estudo se concentra exclusivamente em imagens de ultrassonografia, sem qualquer menção a mamografia, o que viola claramente os critérios de inclusão."
493960017,exclude,exclude,sim,2023,Active Surveillance for Atypical Ductal Hyperplasia and Ductal Carcinoma In Situ.,"Miceli, Rachel, Mercado, Cecilia L, Hernandez, Osvaldo, Chhor, Chloe","J Breast Imaging - Volume 5, Issue 4, pp. 396-415 - published 2023-01-01",10.1093/jbi/wbad026,https://dx.doi.org/10.1093/jbi/wbad026,"O artigo é uma revisão sobre vigilância ativa para hiperplasia ductal atípica e carcinoma ductal in situ, sem foco em Deep Learning ou mamografia.","O artigo discute a vigilância ativa para hiperplasia ductal atípica e carcinoma ductal in situ, abordando a sobrecarga de biópsias e a necessidade de melhores diretrizes de manejo. Embora mencione avanços em inteligência artificial, não apresenta dados sobre a aplicação de Deep Learning em mamografias.","[""Tipo de publicação: revisão de literatura""]","A decisão de exclusão está correta, pois o artigo é uma revisão de literatura e não se concentra em algoritmos de Deep Learning aplicados a mamografia, conforme os critérios de exclusão."
493927715,exclude,include,NÃO,2022,Deep-learning-based projection-domain breast thickness estimation for shape-prior iterative image reconstruction in digital breast tomosynthesis.,"Lee S, Kim H, Lee H, Cho S","Medical physics - Volume 49, Issue 6, pp. 3670-3682 - published 2022-06-01",10.1002/mp.15612,https://pubmed.ncbi.nlm.nih.gov/35297075/,"O estudo foca na estimativa de espessura da mama e reconstrução de imagem, sem abordar diretamente a detecção de câncer de mama ou apresentar métricas de desempenho relacionadas a isso.","O estudo propõe uma metodologia baseada em deep learning para estimativa de espessura da mama e reconstrução de imagem em tomossíntese digital. A rede neural convolucional desenvolvida mostrou boa performance na correção da espessura da mama em simulações, mas não se concentra na detecção de câncer de mama. Os resultados indicam uma melhoria na uniformidade das imagens, mas não reportam métricas de acurácia relevantes para a detecção de câncer.","[""Falta de Dados: não aborda a detecção de câncer de mama ou fornece métricas de performance relacionadas.""]","Embora o foco principal do estudo seja a estimativa de espessura da mama, ele utiliza uma abordagem de deep learning e está relacionado à tomossíntese digital, o que pode ser relevante para a detecção de câncer de mama. Além disso, o estudo apresenta métricas de desempenho, como erro normalizado e similaridade estrutural, que são indicativas de performance do algoritmo."
493927743,exclude,include,NÃO,2022,Impact of a Deep Learning Model for Predicting Mammographic Breast Density in Routine Clinical Practice.,"Dontchos BN, Cavallo-Hom K, Lamb LR, Mercaldo SF, Eklund M, Dang P, Lehman CD","Journal of the American College of Radiology : JACR - Volume 19, Issue 9, pp. 1021-1030 - published 2022-09-01",10.1016/j.jacr.2022.04.001,https://pubmed.ncbi.nlm.nih.gov/35618002/,"O estudo foca na avaliação da densidade mamográfica e não na detecção de câncer de mama, não atendendo ao critério de desfechos relacionados ao câncer.","O estudo avaliou o impacto de um modelo de Deep Learning na classificação da densidade mamográfica em prática clínica. Foram analisadas mamografias de triagem em três locais, mostrando que o modelo reduziu a classificação de mamografias como densas. Os resultados sugerem que avaliações precisas de densidade podem otimizar recursos de triagem suplementar.","[""desfechos não relacionados à detecção de câncer de mama""]","Embora o foco principal do estudo seja a avaliação da densidade mamográfica, a densidade mamária é um fator de risco para câncer de mama, e o estudo utiliza um modelo de Deep Learning, o que o torna relevante para a revisão."
493927748,exclude,uncertain,NÃO,2022,Deep learning-based breast region extraction of mammographic images combining pre-processing methods and semantic segmentation supported by Deeplab v3.,"Zhou K, Li W, Zhao D","Technology and health care : official journal of the European Society for           Engineering and Medicine - Volume 30, Issue 0, pp. 173-190 - published 2022-01-01",10.3233/THC-228017,https://pubmed.ncbi.nlm.nih.gov/35124595/,"O estudo foca na extração da região da mama em imagens de mamografia, mas não aborda diretamente a detecção de câncer de mama ou utiliza métricas de performance relacionadas a isso.","O estudo propõe um método baseado em deep learning para a extração da região da mama em imagens de mamografia, utilizando técnicas de pré-processamento e segmentação semântica com o modelo Deeplab v3+. Os resultados mostram desempenho superior em comparação a pesquisas anteriores, mas não se concentra na detecção de câncer de mama.","[""Falta de Dados: não aborda a detecção de câncer de mama ou métricas de performance relacionadas.""]","Embora o foco principal do estudo seja a extração da região da mama, a utilização de deep learning em mamografias pode ser relevante para a detecção de câncer, e o artigo pode fornecer informações úteis sobre a performance do modelo que poderiam ser exploradas em relação aos desfechos desejados."
493927829,exclude,include,NÃO,2022,Phenotype Discovery and Geographic Disparities of Late-Stage Breast Cancer Diagnosis across U.S. Counties: A Machine Learning Approach.,"Dong W, Bensken WP, Kim U, Rose J, Berger NA, Koroukian SM","Cancer epidemiology, biomarkers & prevention : a publication of the American           Association for Cancer Research, cosponsored by the American Society of            Preventive Oncology - Volume 31, Issue 1, pp. 66-76 - published 2022-01-01",10.1158/1055-9965.EPI-21-0838,https://pubmed.ncbi.nlm.nih.gov/34697059/,"O estudo não envolve o uso de mamografia, focando apenas em características geográficas e demográficas relacionadas ao diagnóstico de câncer de mama.","O estudo analisou disparidades no diagnóstico de câncer de mama em estágio avançado em condados dos EUA, utilizando métodos de machine learning como CART e random forest. Foram identificados sete fenótipos associados a altos riscos de diagnóstico tardio, relacionados a fatores como taxa de desseguro e uso de mamografia. O estudo sugere intervenções locais para melhorar a detecção precoce.","[""População não inclui mulheres submetidas a mamografia""]","Embora o estudo não se concentre diretamente no uso de mamografia, ele aborda mulheres diagnosticadas com câncer de mama e utiliza métodos de aprendizado de máquina, o que pode ser relevante para a compreensão das disparidades no diagnóstico. A exclusão parece exagerada."
493927871,exclude,include,NÃO,2022,Reliable quality assurance of X-ray mammography scanner by evaluation the standard mammography phantom image using an interpretable deep learning model.,"Oh JH, Kim HG, Lee KM, Ryu CW","European journal of radiology - Volume 154, Issue , pp. 110369 - published 2022-09-01",10.1016/j.ejrad.2022.110369,https://pubmed.ncbi.nlm.nih.gov/35691109/,"O estudo se concentra na avaliação da qualidade de imagens de fantomas de mamografia e não envolve a detecção de câncer de mama em mulheres, portanto não atende ao critério de população.","O estudo desenvolveu e validou um modelo de deep learning interpretável para avaliar a qualidade de imagens de fantomas de mamografia. Foram coletadas 2.208 imagens de fantomas para a avaliação de desempenho do scanner. Os resultados mostraram alta precisão na detecção de objetos e na avaliação de qualidade das imagens, mas não abordam a detecção de câncer de mama.","[""População: estudo não envolve mulheres submetidas a rastreamento ou diagnóstico de câncer de mama.""]","Embora o estudo se concentre na avaliação de qualidade de imagens de fantomas, ele utiliza um modelo de deep learning que pode ser relevante para a detecção de câncer de mama, o que justifica a inclusão para análise mais aprofundada."
493927910,exclude,include,NÃO,2022,A generative adversarial network for synthetization of regions of interest based on digital mammograms.,"Oyelade ON, Ezugwu AE, Almutairi MS, Saha AK, Abualigah L, Chiroma H","Scientific reports - Volume 12, Issue 1, pp. 6166 - published 2022-04-13",10.1038/s41598-022-09929-9,https://pubmed.ncbi.nlm.nih.gov/35418566/,"O estudo se concentra na síntese de imagens usando GANs e não apresenta resultados de desempenho em termos de acurácia ou comparação com radiologistas, além de não envolver diretamente a detecção de câncer de mama em mamografias.","O estudo propõe um modelo de rede adversarial generativa (GAN) chamado ROImammoGAN, que sintetiza mamografias digitais focadas em regiões de interesse para caracterizar anomalias relacionadas ao câncer de mama. Embora o modelo tenha mostrado desempenho competitivo na geração de imagens, não fornece métricas de acurácia ou comparação com radiologistas, limitando sua aplicabilidade na detecção de câncer.","[""Falta de Dados: não fornece métricas de performance (AUC/Sensibilidade)""]","Embora o estudo se concentre na síntese de imagens, ele utiliza GANs aplicados a mamografias digitais, o que é relevante para a detecção de câncer de mama. A exclusão por falta de métricas de desempenho é exagerada, pois o artigo contribui para a área ao abordar a geração de dados para melhorar a detecção."
493960032,exclude,exclude,sim,2022,"Artificial intelligence, BI-RADS evaluation and morphometry: A novel combination to diagnose breast cancer using ultrasonography, results from multi-center cohorts.","Hamyoon, Hessam, Yee Chan, Wai, Mohammadi, Afshin, Yusuf Kuzan, Taha, Mirza-Aghazadeh-Attari, Mohammad, Leong, Wai Ling, Murzoglu Altintoprak, Kübra, Vijayananthan, Anushya, Rahmat, Kartini, Ab Mumin, Nazimah, Sam Leong, Sook, Ejtehadifar, Sajjad, Faeghi, Fariborz, Abolghasemi, Jamileh, Ciaccio, Edward J, Rajendra Acharya, U, Abbasian Ardakani, Ali","Eur J Radiol - Volume 157, Issue 0, pp. 110591-110591 - published 2022-11-01",10.1016/j.ejrad.2022.110591,https://dx.doi.org/10.1016/j.ejrad.2022.110591,"O estudo utiliza apenas ultrassonografia para a classificação de lesões, sem incluir mamografia.","O estudo desenvolveu e validou um modelo de aprendizado de máquina para classificar lesões mamárias em imagens de ultrassonografia. Utilizando três coortes de dados, o modelo alcançou uma AUC de 0.885, superando o desempenho de radiologistas. Os resultados sugerem que características morfométricas podem melhorar as classificações existentes.","[""Outras Modalidades: Estudo que usa apenas Ultrassom sem mamografia associada.""]","A exclusão está correta, pois o estudo se concentra exclusivamente em ultrassonografia, que não se alinha aos critérios de inclusão que exigem o uso de mamografia."
493960035,exclude,exclude,sim,2022,Artificial intelligence diagnosis based on breast ultrasound imaging.,"Lan, Zihan, Peng, Yulan","Zhong Nan Da Xue Xue Bao Yi Xue Ban - Volume 47, Issue 8, pp. 1009-1015 - published 2022-09-01",10.11817/j.issn.1672-7347.2022.220110,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10950100,"O estudo se concentra apenas em ultrassom e não menciona mamografia, violando os critérios de inclusão.","O artigo discute o desenvolvimento de tecnologias de diagnóstico por inteligência artificial baseadas em ultrassom para câncer de mama, abordando a eficiência diagnóstica e os desafios técnicos. No entanto, não envolve mamografia, que é um critério essencial para inclusão.","[""Estudos que usem apenas Ultrassom ou Ressonância Magnética (sem mamografia associada)""]","A exclusão está correta, pois o estudo se concentra exclusivamente em ultrassom, sem envolver mamografia, o que viola claramente os critérios de inclusão."
