ano,titulo,autores,link,motivo,resumo_pt,veredito_dc,explicacao_dc
2025,Simulated arbitration of discordance between radiologists and artificial intelligence interpretation of breast cancer screening mammograms.,"Marinovich, M Luke, Lotter, William, Waddell, Andrew, Houssami, Nehmat",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869508,"O estudo avalia a interpretação de mamografias com a ajuda de IA e reporta métricas de desempenho, como taxa de detecção de câncer e taxas de recall.","O estudo analisa a discordância entre radiologistas e a interpretação de IA em mamografias de rastreamento, utilizando simulações para avaliar a taxa de detecção de câncer e a taxa de recall. Os resultados sugerem que melhorias na detecção dependem da identificação de cânceres intervalares em telas discordantes. O estudo destaca a importância do monitoramento cuidadoso ao implementar IA na leitura de mamografias.",,
2024,AsymMirai: Interpretable Mammography-based Deep Learning Model for 1-5-year Breast Cancer Risk Prediction.,"Donnelly J, Moffett L, Barnett AJ, Trivedi H, Schwartz F, Lo J, Rudin C",https://pubmed.ncbi.nlm.nih.gov/38501952/,"O estudo utiliza um modelo de Deep Learning aplicado a mamografias para prever o risco de câncer de mama, reportando métricas de performance como AUC, o que atende aos critérios de inclusão.","O estudo apresenta o modelo AsymMirai, um algoritmo de Deep Learning que utiliza a dissimilaridade bilateral para prever o risco de câncer de mama em 1-5 anos. Foram analisadas mamografias de 81.824 pacientes, e o modelo alcançou AUCs de 0.79 e 0.66 para previsões de 1 e 5 anos, respectivamente. Os resultados mostram que AsymMirai se aproxima do desempenho do modelo Mirai.",,
2024,Artificial Intelligence Algorithm for Subclinical Breast Cancer Detection.,"Gjesvik J, Moshina N, Lee CI, Miglioretti DL, Hofvind S",https://pubmed.ncbi.nlm.nih.gov/39361281/,"O estudo envolve mulheres submetidas a mamografia para detecção de câncer de mama e utiliza um algoritmo de IA moderno, reportando métricas de performance relevantes.","Este estudo de coorte retrospectivo avaliou um algoritmo de IA para detecção de câncer de mama em mulheres de 50 a 69 anos. Os resultados mostraram que as pontuações do algoritmo eram significativamente mais altas em mamas que desenvolveram câncer em comparação com aquelas que não desenvolveram, sugerindo que a IA pode ajudar na identificação de mulheres em risco elevado de câncer futuro.",,
2024,Early Indicators of the Impact of Using AI in Mammography Screening for Breast Cancer.,"Lauritzen AD, Lillholm M, Lynge E, Nielsen M, Karssemeijer N, Vejborg I",https://pubmed.ncbi.nlm.nih.gov/38832880/,"O estudo avalia o impacto do uso de IA em mamografias, comparando métricas de desempenho antes e depois da implementação da IA, atendendo aos critérios de inclusão.","Este estudo retrospectivo analisou mulheres de 50 a 69 anos que passaram por rastreamento mamográfico antes e depois da implementação de um sistema de IA. Os resultados mostraram uma redução na taxa de recall e um aumento na taxa de detecção de câncer, além de uma diminuição na carga de trabalho dos radiologistas. A pesquisa destaca a eficácia da IA em melhorar o desempenho do rastreamento mamográfico.",,
2024,Artificial Intelligence for Breast Cancer Detection on Mammography: Factors Related to Cancer Detection.,"Yoen H, Jang MJ, Yi A, Moon WK, Chang JM",https://pubmed.ncbi.nlm.nih.gov/38216413/,"O estudo investiga o desempenho de um software de IA em mamografias para detecção de câncer de mama, reportando métricas de acurácia e fatores associados à detecção, atendendo aos critérios de inclusão.","O estudo analisou o desempenho de um software de IA em mamografias para detecção de câncer de mama em mulheres assintomáticas. Utilizando um modelo de análise linear, foram identificados fatores que influenciam a pontuação de anormalidade atribuída pela IA. A IA detectou 72% dos cânceres, destacando a importância de entender seu desempenho para a prática clínica.",,
2024,Deep learning empowered breast cancer diagnosis: Advancements in detection and classification.,"Ahmad J, Akram S, Jaffar A, Ali Z, Bhatti SM, Ahmad A, Rehman SU",https://pubmed.ncbi.nlm.nih.gov/38990817/,"O estudo apresenta um sistema CAD baseado em deep learning para detecção e classificação de câncer de mama, com métricas de performance reportadas.","O artigo descreve um sistema CAD inovador que utiliza técnicas de deep learning para identificar e classificar lesões mamárias. O sistema foi validado com o conjunto de dados CBIS-DDSM, alcançando uma taxa de sucesso de 99% na detecção e 99,16% na classificação das massas. Os resultados sugerem que essa abordagem pode superar técnicas atuais de deep learning na área médica.",,
2024,Longitudinal interpretability of deep learning based breast cancer risk prediction.,"Klanecek Z, Wang YK, Wagner T, Cockmartin L, Marshall N, Schott B, Deatsch A, Studen A, Jarm K, Krajc M, Vrhovec M, Bosmans H, Jeraj R",https://pubmed.ncbi.nlm.nih.gov/39662054/,"O estudo utiliza um modelo de deep learning para prever o risco de câncer de mama com base em mamografias, reportando métricas de performance (AUC) e envolvendo mulheres em rastreamento.","O estudo investiga a interpretação de modelos de deep learning para previsão de risco de câncer de mama, utilizando 1210 mamografias de rastreamento. O modelo MIRAI apresentou AUC variando de 0,51 a 0,95 ao longo do tempo, indicando a capacidade de detectar mudanças morfológicas associadas ao câncer. Os resultados sugerem que a interpretação do risco pode ser baseada em características típicas das mamas ao longo do tempo.",,
2024,Artificial intelligence-based classification of breast lesion from contrast enhanced mammography: a multicenter study.,"Zhang H, Lin F, Zheng T, Gao J, Wang Z, Zhang K, Zhang X, Xu C, Zhao F, Xie H, Li Q, Cao K, Gu Y, Mao N",https://pubmed.ncbi.nlm.nih.gov/38748500/,"O estudo utiliza Deep Learning em mamografia contrastada para diagnóstico de lesões mamárias, reportando métricas de performance relevantes.","O estudo desenvolveu um método baseado em inteligência artificial para o diagnóstico pré-operatório de lesões mamárias a partir da mamografia contrastada. Utilizando uma rede neural chamada RefineNet, o modelo alcançou uma AUC de 0,932 na diferenciação entre lesões benignas e malignas. Os resultados indicam um bom desempenho do modelo em comparação com radiologistas.",,
2024,Multitask deep learning on mammography to predict extensive intraductal component in invasive breast cancer.,"Tsai HY, Kao YW, Wang JC, Tsai TY, Chung WS, Hsu JS, Hou MF, Weng SF",https://pubmed.ncbi.nlm.nih.gov/37812297/,"O estudo utiliza um algoritmo de Deep Learning em mamografias para prever componentes intraductais extensivos em câncer de mama, reportando métricas de performance como AUC.","O estudo desenvolveu um modelo de deep learning multitarefa para classificar achados em mamografias e prever a existência de componente intraductal extensivo em câncer de mama invasivo. Utilizando 3076 imagens, o modelo alcançou uma AUC de 0.758 para a previsão de EIC. Os resultados mostram o potencial do deep learning para melhorar a tomada de decisão clínica em mamografias.",,
2024,Develop and Validate a Nomogram Combining Contrast-Enhanced Spectral Mammography Deep Learning with Clinical-Pathological Features to Predict Neoadjuvant Chemotherapy Response in Patients with ER-Positive/HER2-Negative Breast Cancer.,"Xing D, Lv Y, Sun B, Chu T, Bao Q, Zhang H",https://pubmed.ncbi.nlm.nih.gov/38641451/,"O estudo utiliza Deep Learning aplicado a mamografia espectral (CESM) e reporta métricas de performance, atendendo aos critérios de inclusão.","O estudo desenvolveu e validou um nomograma que combina mamografia espectral com deep learning e características clínico-patológicas para prever a resposta à quimioterapia neoadjuvante em pacientes com câncer de mama ER-positivo/HER2-negativo. Utilizando um modelo baseado em ResNet34, o nomograma demonstrou alta acurácia e valor clínico significativo na tomada de decisões de tratamento.",,
2024,Deep learning of mammogram images to reduce unnecessary breast biopsies: a preliminary study.,"Liu C, Sun M, Arefan D, Zuley M, Sumkin J, Wu S",https://pubmed.ncbi.nlm.nih.gov/38790005/,"O estudo utiliza deep learning em mamografias digitais para classificar lesões BI-RADS 4, reportando métricas de performance como AUC e sensibilidade, atendendo aos critérios de inclusão.","O estudo desenvolveu um algoritmo de classificação baseado em deep learning para mamografias digitais, focando em lesões BI-RADS 4. Com uma amostra de 847 pacientes, o algoritmo visa reduzir biópsias desnecessárias, apresentando uma sensibilidade de 95% e AUC variando entre 0.67 e 0.72. Os resultados sugerem uma redução potencial em procedimentos invasivos.",,
2024,A Semiautonomous Deep Learning System to Reduce False Positives in Screening Mammography.,"Pedemonte S, Tsue T, Mombourquette B, Truong Vu YN, Matthews T, Morales Hoil R, Shah M, Ghare N, Zingman-Daniels N, Holley S, Appleton CM, Su J, Wahl RL",https://pubmed.ncbi.nlm.nih.gov/38597785/,"O estudo avalia um sistema de Deep Learning aplicado a mamografias digitais, comparando seu desempenho com o de radiologistas e reportando métricas de performance relevantes.","O estudo investiga um sistema semiautônomo de inteligência artificial para identificar mamografias não suspeitas de câncer de mama, visando reduzir falsos positivos. Utilizando 123.248 mamografias digitais, o sistema demonstrou reduzir significativamente o número de exames e biópsias desnecessárias, mantendo a taxa de detecção de câncer. Os resultados indicam potencial para diminuir a ansiedade dos pacientes e os custos médicos.",,
2024,Deep Learning for Breast Cancer Risk Prediction: Application to a Large Representative UK Screening Cohort.,"Ellis S, Gomes S, Trumble M, Halling-Brown MD, Young KC, Chaudhry NS, Harris P, Warren LM",https://pubmed.ncbi.nlm.nih.gov/38775671/,"O estudo utiliza um modelo de Deep Learning para prever o risco de câncer de mama a partir de mamografias, apresentando métricas de performance (AUC) e envolvendo uma população de mulheres em rastreamento.","O estudo desenvolveu uma ferramenta de IA baseada em Deep Learning para prever o risco futuro de câncer de mama a partir de mamografias negativas. Avaliado em um grande conjunto de dados do programa de rastreamento do Reino Unido, o modelo alcançou uma AUC de 0,70. A pesquisa incluiu mulheres de 50 a 70 anos e explorou a interpretabilidade do modelo com mapas de saliência.",,
2024,Dual view deep learning for enhanced breast cancer screening using mammography.,"Kebede SR, Waldamichael FG, Debelee TG, Aleme M, Bedane W, Mezgebu B, Merga ZC",https://pubmed.ncbi.nlm.nih.gov/38360869/,"O estudo utiliza Deep Learning em mamografia para detecção de anomalias, reportando métricas de performance relevantes como sensibilidade e F1-score.","O estudo desenvolveu um modelo de Deep Learning para auxiliar radiologistas na triagem de câncer de mama usando mamografia. A abordagem combina classificadores baseados em EfficientNet com YOLOv5 para detecção de massas suspeitas, alcançando uma sensibilidade de 0,89. Os resultados indicam uma melhoria na detecção de anomalias, essencial para o rastreamento em massa.",,
2024,Impact of real-life use of artificial intelligence as support for human reading in a population-based breast cancer screening program with mammography and tomosynthesis.,"Elías-Cabot E, Romero-Martín S, Raya-Povedano JL, Brehl AK, Álvarez-Benito M",https://pubmed.ncbi.nlm.nih.gov/37975920/,"O estudo avalia o uso de IA como suporte à leitura humana em mamografia e tomossíntese, reportando métricas de desempenho como taxa de detecção de câncer e valor preditivo positivo.","O estudo analisou o impacto do uso de um sistema de inteligência artificial como suporte à leitura dupla em um programa de rastreamento de câncer de mama com mamografia digital e tomossíntese. Foram incluídas 11.998 mulheres, e os resultados mostraram um aumento significativo nas taxas de detecção de câncer e valor preditivo positivo após a implementação da IA. A pesquisa destaca a melhoria na precisão do rastreamento de câncer de mama com o uso de IA.",,
2024,The role of an artificial intelligence software in clinical senology: a mammography multi-reader study.,"Bassi E, Russo A, Oliboni E, Zamboni F, De Santis C, Mansueto G, Montemezzi S, Foti G",https://pubmed.ncbi.nlm.nih.gov/38082194/,"O estudo avalia o uso de um software de IA em mamografia e tomossíntese, comparando seu desempenho com radiologistas e reportando métricas de acurácia, sensibilidade e especificidade.","O estudo avaliou o papel de um software de IA na detecção de anomalias em mamografias e tomossíntese, analisando 210 pacientes. O sistema de IA apresentou 71% de acurácia, com aumento significativo na precisão quando utilizado como suporte para radiologistas menos experientes. Os resultados sugerem que a IA pode melhorar a detecção de lesões mamárias.",,
